,Incidente,Fecha Autorización,Solicitante,Permiso,Producto,Categoría,CIF $,Kg. Netos,Aduana,País procedencia,País origen,Otra fuente de origen
603,7867,2014-06-23,vegan-harry-three-video,145089,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
604,7916,2014-06-23,massachusetts-stairway-fifteen-uniform,145116,ARROZ,ARROZ,46800.0,80000.0,SANTO TOMAS DE CASTILLA,URUGUAY,URUGUAY,
605,7929,2014-06-24,salami-carolina-five-seven,145122,HARINA DE TRIGO (DURUM),HARINA DE TRIGO,795.1,250.0,EXPRESS AEREO,PERÚ,PERÚ,
606,7938,2014-06-24,island-fish-chicken-purple,145125,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,7700.0,31703.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
607,8003,2014-06-24,blossom-wyoming-lithium-stairway,145135,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
608,8004,2014-06-24,blossom-wyoming-lithium-stairway,145134,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
609,8005,2014-06-24,blossom-wyoming-lithium-stairway,145133,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
610,8012,2014-06-24,robert-vermont-one-robert,145137,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2584.1,3483624.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
611,8022,2014-06-24,vegan-harry-three-video,145138,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
612,8086,2014-06-25,sodium-pasta-glucose-mexico,145156,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,125.0,1360778.0,MELCHOR DE MENCOS,BELICE,BELICE,
613,8104,2014-06-25,zebra-missouri-arkansas-island,145172,HARINA DE TRIGO (DURA Y SUAVE),HARINA DE TRIGO,81950.0,151800.0,TECUN UMAN,MEXICO,MEXICO,
614,8106,2014-06-25,vegan-harry-three-video,145171,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
615,8218,2014-06-26,vegan-harry-three-video,145212,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
616,8252,2014-06-26,montana-mockingbird-lactose-paris,145228,ARROZ PARBOIL,ARROZ,48840.0,59874.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE ARKANSAS.
617,8256,2014-06-26,king-one-saturn-nevada,145229,HARINA DE TRIGO,HARINA DE TRIGO,68857.0,130818.0,TECUN UMAN,MEXICO,MEXICO,
618,8262,2014-06-26,butter-ceiling-uncle-salami,145231,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,2538697.54,9899000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
619,8280,2014-06-26,blossom-wyoming-lithium-stairway,145239,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
620,8354,2014-06-27,robert-vermont-one-robert,145256,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2584.1,3483624.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
621,8357,2014-06-27,vegan-harry-three-video,145255,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
622,8377,2014-06-27,vegan-harry-three-video,145257,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
623,8378,2014-06-27,vegan-harry-three-video,145258,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
624,8465,2014-06-27,illinois-paris-west-kansas,145286,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,353377.39,1396859.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
625,8467,2014-06-27,east-cup-summer-mango,145283,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,746262.9,2934000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
626,8551,2014-01-07,helium-stream-edward-helium,145354,SEMOLINA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,1681.31,2494783.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
627,8596,2014-01-07,robert-vermont-one-robert,145319,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2584.1,3483624.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
628,8599,2014-01-07,vegan-harry-three-video,145318,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
629,8600,2014-01-07,vegan-harry-three-video,145317,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
630,8601,2014-01-07,vegan-harry-three-video,145316,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
631,8602,2014-01-07,vegan-harry-three-video,145315,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
632,8635,2014-01-07,river-speaker-tennessee-november,145334,HARINA DE TRIGO,HARINA DE TRIGO,32200.0,54348.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
633,8636,2014-01-07,river-speaker-tennessee-november,145335,HARINA DE TRIGO,HARINA DE TRIGO,48300.0,81522.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
634,8637,2014-01-07,island-fish-chicken-purple,145336,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,7700.0,31703.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
635,8639,2014-01-07,lion-paris-snake-floor,145338,HARINA DE TRIGO,HARINA DE TRIGO,16905.0,31703.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
636,8640,2014-01-07,michigan-mirror-network-connecticut,145332,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,6660.0,27174.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
637,6310,2014-01-07,cat-alabama-wisconsin-eleven,145358,ARROZ GRANZA,ARROZ,138857.96,330000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
638,8655,2014-01-07,kilo-don-king-edward,145333,HARINA DE TRIGO,HARINA DE TRIGO,16775.0,27174.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
639,8685,2014-02-07,helium-oscar-north-item,145400,ARROZ GRANZA,ARROZ,62080.02,150000.0,SAN CRISTOBAL,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
640,8686,2014-02-07,helium-oscar-north-item,145401,ARROZ GRANZA,ARROZ,62080.02,150000.0,SAN CRISTOBAL,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
641,8687,2014-02-07,helium-oscar-north-item,145402,ARROZ GRANZA,ARROZ,62080.02,150000.0,SAN CRISTOBAL,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
642,8688,2014-02-07,helium-oscar-north-item,145399,ARROZ GRANZA,ARROZ,62080.02,150000.0,SAN CRISTOBAL,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
643,8689,2014-02-07,helium-oscar-north-item,145411,ARROZ GRANZA,ARROZ,28970.68,70000.0,SAN CRISTOBAL,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
644,8718,2014-02-07,tennessee-beryllium-lactose-bluebird,145405,HARINA DE TRIGO,HARINA DE TRIGO,46800.0,81522.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
645,8719,2014-02-07,tennessee-beryllium-lactose-bluebird,145404,HARINA DE TRIGO,HARINA DE TRIGO,46200.0,81522.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
646,8728,2014-02-07,vegan-harry-three-video,145408,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
647,8765,2014-02-07,blue-alanine-aspen-ink,145418,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,1943645.34,7683000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
648,8758,2014-02-07,william-fruit-sixteen-delta,145417,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,13840.2,54000.0,MELCHOR DE MENCOS,BELICE,BELICE,
649,8821,2014-03-07,island-fish-chicken-purple,145436,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,7700.0,31703.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
650,8829,2014-03-07,oklahoma-sodium-nevada-four,145439,HARINA DE MAIZ AMARILLO SIN GERMEN,HARINAS,13384.8,1769028.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE KANSAS.
651,8862,2014-03-07,kentucky-stream-crazy-winner,145440,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,500.0,16000.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
652,8980,2014-04-07,lima-wyoming-twenty-freddie,145488,ARROZ,ARROZ,4531.5,10070.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE CALIFORNIA.
653,9045,2014-04-07,island-fish-chicken-purple,145502,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,7000.0,31703.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
654,9084,2014-04-07,south-sad-seven-ohio,145526,HARINA DE TRIGO,HARINA DE TRIGO,67418.0,151800.0,TECUN UMAN,MEXICO,MEXICO,
655,9092,2014-04-07,vegan-harry-three-video,145516,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
656,9093,2014-04-07,vegan-harry-three-video,145517,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
657,9094,2014-04-07,vegan-harry-three-video,145518,CASCARILLA DE ARROZ,MATERIA PRIMA PARA ALIMENTOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
658,9157,2014-07-07,glucose-network-cardinal-december,145566,ARROZ EN GRANZA,FRUTAS,1388556.15,3297215.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
659,9158,2014-07-07,glucose-network-cardinal-december,145548,ARROZ EN GRANZA,ARROZ,926486.0,2200000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
660,9174,2014-07-07,oven-mexico-kilo-artist,145551,HARINA DE TRIGO,HARINA DE TRIGO,26224.0,399168.0,PUERTO QUETZAL,MEXICO,MEXICO,
661,9176,2014-07-07,helium-jupiter-april-comet,145567,HARINA DE TRIGO,HARINA DE TRIGO,10450.0,22680.0,TECUN UMAN,MEXICO,MEXICO,
662,9180,2014-07-07,alanine-idaho-july-cola,145552,HARINA DE TRIGO,HARINA DE TRIGO,64891.6,130818.0,TECUN UMAN,MEXICO,MEXICO,
663,9182,2014-07-07,skylark-oxygen-oxygen-cola,145553,HARINA DE TRIGO,HARINA DE TRIGO,64891.6,130818.0,TECUN UMAN,MEXICO,MEXICO,
664,9215,2014-07-07,blossom-wyoming-lithium-stairway,145560,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
665,9216,2014-07-07,blossom-wyoming-lithium-stairway,145556,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
666,9217,2014-07-07,blossom-wyoming-lithium-stairway,145557,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
667,9218,2014-07-07,blossom-wyoming-lithium-stairway,145558,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
668,9219,2014-07-07,blossom-wyoming-lithium-stairway,145559,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
669,9220,2014-07-07,blossom-wyoming-lithium-stairway,145565,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
670,9247,2014-07-07,vegan-harry-three-video,145595,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
671,9248,2014-07-07,vegan-harry-three-video,145596,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
672,9251,2014-07-07,beryllium-aspen-colorado-fish,145586,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN. ESTADO DE WASHINGTON.
673,9281,2014-07-07,robert-vermont-one-robert,145573,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2584.1,3483624.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
674,9289,2014-07-07,zebra-missouri-arkansas-island,145585,HARINA DE TRIGO,HARINA DE TRIGO,81950.0,151800.0,TECUN UMAN,MEXICO,MEXICO,
675,9290,2014-07-07,zebra-missouri-arkansas-island,145584,HARINA DE TRIGO,HARINA DE TRIGO,81950.0,151800.0,TECUN UMAN,MEXICO,MEXICO,
676,9326,2014-08-07,football-texas-mirror-delaware,145603,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,303452.47,1174000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
677,9396,2014-08-07,vegan-harry-three-video,145629,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
678,9397,2014-08-07,vegan-harry-three-video,145628,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
679,9366,2014-08-07,robert-vermont-one-robert,145610,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,2584.1,3483624.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
680,9371,2014-08-07,river-speaker-tennessee-november,145611,HARINA DE TRIGO,HARINA DE TRIGO,48300.0,81522.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
681,9372,2014-08-07,river-speaker-tennessee-november,145612,HARINA DE TRIGO,HARINA DE TRIGO,32200.0,54348.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
682,9380,2014-08-07,beryllium-maryland-fourteen-asparagus,145625,HARINA DE TRIGO,HARINA DE TRIGO,33990.0,69000.0,TECUN UMAN,MEXICO,MEXICO,
683,9479,2014-09-07,helium-stream-edward-helium,145637,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1363636.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
684,9483,2014-09-07,beryllium-aspen-colorado-fish,145652,SEMOLA DE TRIGO,SEMOLA DE TRIGO,12163.89,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
685,9484,2014-09-07,beryllium-aspen-colorado-fish,145651,SEMOLA DE TRIGO,SEMOLA DE TRIGO,12163.89,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
686,9485,2014-09-07,beryllium-aspen-colorado-fish,145650,SEMOLA DE TRIGO,SEMOLA DE TRIGO,12163.89,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
687,9486,2014-09-07,beryllium-aspen-colorado-fish,145649,SEMOLA DE TRIGO,SEMOLA DE TRIGO,12163.89,20866.0,SAN CRISTOBAL,EL SALVADOR,EL SALVADOR,
688,9487,2014-09-07,beryllium-aspen-colorado-fish,145648,TRIGO,TRIGO EN ESTADO NATURAL,8055.34,20240.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
689,9488,2014-09-07,beryllium-aspen-colorado-fish,145647,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
690,9489,2014-09-07,beryllium-aspen-colorado-fish,145646,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
691,9490,2014-09-07,beryllium-aspen-colorado-fish,145645,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
692,9492,2014-09-07,beryllium-aspen-colorado-fish,145644,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
693,9494,2014-09-07,beryllium-aspen-colorado-fish,145643,TRIGO,TRIGO EN ESTADO NATURAL,8421.19,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
694,9496,2014-09-07,beryllium-aspen-colorado-fish,145642,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
695,9497,2014-09-07,beryllium-aspen-colorado-fish,145641,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
696,9499,2014-09-07,beryllium-aspen-colorado-fish,145640,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
697,9501,2014-09-07,beryllium-aspen-colorado-fish,145638,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
698,9503,2014-09-07,beryllium-aspen-colorado-fish,145639,TRIGO,TRIGO EN ESTADO NATURAL,8421.49,21160.0,PEDRO DE ALVARADO,EL SALVADOR,ESTADOS UNIDOS,ORIGEN: ESTADO DE WASHINGTON.
699,9508,2014-09-07,island-fish-chicken-purple,145654,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,3870.0,167573.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
700,9509,2014-09-07,island-fish-chicken-purple,145655,AFRECHO DE TRIGO,MATERIA PRIMA PARA CONCENTRADOS,7000.0,31703.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
701,9510,2014-09-07,island-fish-chicken-purple,145653,HARINA DE TRIGO,HARINA DE TRIGO,10710.0,190218.0,PEDRO DE ALVARADO,EL SALVADOR,EL SALVADOR,
702,9387,2014-09-07,uncle-fifteen-island-lima,145660,ARROZ,ARROZ,464038.0,549450.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE TEXAS.
703,9044,2014-09-07,oklahoma-sodium-nevada-four,145630,SEMOLA DE MAIZ AMARILLO (DESGERMINADO),MATERIA PRIMA PARA ALIMENTOS,13384.8,1769028.0,SANTO TOMAS DE CASTILLA,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE KANSAS.
704,9658,2014-10-07,helium-stream-edward-helium,145697,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1363636.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
705,9676,2014-10-07,blossom-wyoming-lithium-stairway,145710,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
706,9677,2014-10-07,blossom-wyoming-lithium-stairway,145709,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
707,9678,2014-10-07,blossom-wyoming-lithium-stairway,145708,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
708,9679,2014-10-07,blossom-wyoming-lithium-stairway,145696,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
709,9703,2014-10-07,kentucky-stream-crazy-winner,145721,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,500.0,16000.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
710,9706,2014-10-07,vegan-harry-three-video,145720,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
711,9707,2014-10-07,vegan-harry-three-video,145719,CASCARILLA DE ARROZ,MATERIA PRIMA PARA CONCENTRADOS,970.0,1814388.0,PEDRO DE ALVARADO,NICARAGUA,NICARAGUA,
712,9608,2014-10-07,cat-alabama-wisconsin-eleven,145683,ARROZ,ARROZ,117281.26,280443.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
713,9748,2014-11-07,wisconsin-november-artist-yankee,145759,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,29500.0,118000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
714,9749,2014-11-07,butter-black-double-equal,145758,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,225666.48,906000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
715,9750,2014-11-07,moon-charlie-berlin-romeo,145757,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,71517.67,259000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
716,9751,2014-11-07,oklahoma-sodium-nevada-four,145756,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,306311.74,1174000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
717,9752,2014-11-07,music-three-wyoming-lactose,145755,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,64623.09,259000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
718,9753,2014-11-07,social-vermont-angel-tango,145754,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,297109.95,1165000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
719,9755,2014-11-07,steak-sodium-lamp-speaker,145753,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,468033.32,1682000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
720,9756,2014-11-07,kilo-paris-utah-network,145752,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,63802.06,259000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
721,9757,2014-11-07,lactose-vermont-finch-jupiter,145751,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,341463.08,1423000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
722,9758,2014-11-07,early-friend-louisiana-black,145750,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,64806.98,259000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
723,9759,2014-11-07,early-friend-louisiana-black,145749,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,93360.77,353000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
724,9760,2014-11-07,network-william-double-princess,145748,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,534359.11,2267000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
725,9762,2014-11-07,william-fruit-sixteen-delta,145746,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,435796.02,1683000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
726,9763,2014-11-07,black-neptune-missouri-one,145745,MAIZ AMARILLO,MAIZ PARA ELAB DE CONCENTRADOS,89308.61,353000.0,PUERTO QUETZAL,ESTADOS UNIDOS,ESTADOS UNIDOS,ORIGEN: ESTADO DE LOUISIANA.
